8,つくばみらい市
8,小美玉市
8,茨城町
8,大洗町
8,城里町
8,東海村
8,大子町
8,美浦村
8,阿見町
8,河内町
8,八千代町
8,五霞町
8,境町
8,利根町
9,宇都宮市
9,足利市
9,栃木市
9,佐野市
9,鹿沼市
9,日光市
9,小山市
9,真岡市
9,大田原市
9,矢板市
9,那須塩原市
9,さくら市
9,那須烏山市
9,下野市
9,上三川町
9,益子町
9,茂木町
9,市貝町
9,芳賀町
9,壬生町
9,野木町
9,塩谷町
9,高根沢町
9,那須町
9,那珂川町
10,前橋市
10,高崎市
10,桐生市
10,伊勢崎市
10,太田市
10,沼田市
10,館林市
10,渋川市
10,藤岡市
10,富岡市
10,安中市
10,みどり市
10,榛東村
10,吉岡町
10,上野村
10,神流町
10,下仁田町
10,南牧村
10,甘楽町
10,中之条町
10,長野原町
10,嬬恋村
10,草津町
10,高山村
10,東吾妻町
10,片品村
10,川場村
10,昭和村
10,みなかみ町
10,玉村町
10,板倉町
10,明和町
10,千代田町
10,大泉町
10,邑楽町
11,さいたま市西区
11,さいたま市北区
11,さいたま市大宮区
11,さいたま市見沼区
11,さいたま市中央区
11,さいたま市桜区
11,さいたま市浦和区
11,さいたま市南区
11,さいたま市緑区
11,さいたま市岩槻区
11,川越市
11,熊谷市
11,川口市
11,行田市
11,秩父市
11,所沢市
11,飯能市
11,加須市
11,本庄市
11,東松山市
11,春日部市
11,狭山市
11,羽生市
11,鴻巣市
11,深谷市
11,上尾市
11,草加市
11,越谷市
11,蕨市
11,戸田市
11,入間市
11,朝霞市
11,志木市
11,和光市
11,新座市
11,桶川市
11,久喜市
11,北本市
11,八潮市
11,富士見市
11,三郷市
11,蓮田市
11,坂戸市
11,幸手市
11,鶴ヶ島市
11,日高市
11,吉川市
11,ふじみ野市
11,白岡市
11,伊奈町
11,三芳町
11,毛呂山町
11,越生町
11,滑川町
11,嵐山町
11,小川町
11,川島町
11,吉見町
11,鳩山町
11,ときがわ町
11,横瀬町
11,皆野町
11,長瀞町
11,小鹿野町
11,東秩父村
11,美里町
11,神川町
11,上里町
11,寄居町
11,宮代町
11,杉戸町
11,松伏町
12,千葉市中央区
12,千葉市花見川区
12,千葉市稲毛区
12,千葉市若葉区
12,千葉市緑区
12,千葉市美浜区
12,銚子市
12,市川市
12,船橋市
12,館山市
12,木更津市
12,松戸市
12,野田市
12,茂原市
12,成田市
12,佐倉市
12,東金市
12,旭市
12,習志野市
12,柏市
12,勝浦市
12,市原市
12,流山市
12,八千代市
12,我孫子市
12,鴨川市
12,鎌ケ谷市
12,君津市
12,富津市
12,浦安市
12,四街道市
12,袖ケ浦市
12,八街市
12,印西市
12,白井市
12,富里市
12,南房総市
12,匝瑳市
12,香取市
12,山武市
12,いすみ市
12,大網白里市
12,酒々井町
12,栄町
12,神崎町
12,多古町
12,東庄町
12,九十九里町
12,芝山町
12,横芝光町
12,一宮町
12,睦沢町
12,長生村
12,白子町
12,長柄町
12,長南町
12,大多喜町
12,御宿町
12,鋸南町
13,千代田区
13,中央区
13,港区
13,新宿区
13,文京区
13,台東区
13,墨田区
13,江東区
13,品川区
13,目黒区
13,大田区
13,世田谷区
13,渋谷区
13,中野区
13,杉並区
13,豊島区
13,北区
13,荒川区
13,板橋区
13,練馬区
13,足立区
13,葛飾区
13,江戸川区
13,八王子市
13,立川市
13,武蔵野市
13,三鷹市
13,青梅市
13,府中市
13,昭島市
13,調布市
13,町田市
13,小金井市
13,小平市
13,日野市
13,東村山市
13,国分寺市
13,国立市
13,福生市
13,狛江市
13,東大和市
13,清瀬市
13,東久留米市
13,武蔵村山市
13,多摩市
13,稲城市
13,羽村市
13,あきる野市
13,西東京市
13,瑞穂町
13,日の出町
13,檜原村
13,奥多摩町
13,大島町
13,利島村
13,新島村
13,神津島村
13,三宅村
13,御蔵島村
13,八丈町
13,青ヶ島村
13,小笠原村
14,横浜市鶴見区
14,横浜市神奈川区
14,横浜市西区
14,横浜市中区
14,横浜市南区
14,横浜市保土ケ谷区
14,横浜市磯子区
14,横浜市金沢区
14,横浜市港北区
14,横浜市戸塚区
14,横浜市港南区
14,横浜市旭区
14,横浜市緑区
14,横浜市瀬谷区
14,横浜市栄区
14,横浜市泉区
14,横浜市青葉区
14,横浜市都筑区
14,川崎市川崎区
14,川崎市幸区
14,川崎市中原区
14,川崎市高津区
14,川崎市多摩区
14,川崎市宮前区
14,川崎市麻生区
14,相模原市緑区
14,相模原市中央区
14,相模原市南区
14,横須賀市
14,平塚市
14,鎌倉市
14,藤沢市
14,小田原市
14,茅ヶ崎市
14,逗子市
14,三浦市
14,秦野市
14,厚木市
14,大和市
14,伊勢原市
14,海老名市
14,座間市
14,南足柄市
14,綾瀬市
14,葉山町
14,寒川町
14,大磯町
14,二宮町
14,中井町
14,大井町
14,松田町
14,山北町
14,開成町
14,箱根町
14,真鶴町
14,湯河原町
14,愛川町
14,清川村
15,新潟市北区
15,新潟市東区
15,新潟市中央区
15,新潟市江南区
15,新潟市秋葉区
15,新潟市南区
15,新潟市西区
15,新潟市西蒲区
15,長岡市
15,三条市
15,柏崎市
15,新発田市
15,小千谷市
15,加茂市
15,十日町市
15,見附市
15,村上市
15,燕市
15,糸魚川市
15,妙高市
15,五泉市
15,上越市
15,阿賀野市
15,佐渡市
15,魚沼市
15,南魚沼市
15,胎内市
15,聖籠町
15,弥彦村
15,田上町
15,阿賀町
15,出雲崎町
15,湯沢町
15,津南町
15,刈羽村
15,関川村
15,粟島浦村
16,富山市
16,高岡市
16,魚津市
16,氷見市
16,滑川市
16,黒部市
16,砺波市
16,小矢部市
16,南砺市
16,射水市
16,舟橋村
16,上市町
16,立山町
16,入善町
16,朝日町
17,金沢市
17,七尾市
17,小松市
17,輪島市
17,珠洲市
17,加賀市
17,羽咋市
17,かほく市
17,白山市
17,能美市
17,野々市市
17,川北町
17,津幡町
17,内灘町
17,志賀町
17,宝達志水町
17,中能登町
17,穴水町
17,能登町
18,福井市
18,敦賀市
18,小浜市
18,大野市
18,勝山市
18,鯖江市
18,あわら市
18,越前市
18,坂井市
18,永平寺町
18,池田町
18,南越前町
18,越前町
18,美浜町
18,高浜町
18,おおい町
18,若狭町
19,甲府市
19,富士吉田市
19,都留市
19,山梨市
19,大月市
19,韮崎市
19,南アルプス市
19,北杜市
19,甲斐市
19,笛吹市
19,上野原市
19,甲州市
19,中央市
19,市川三郷町
19,早川町
19,身延町
19,南部町
19,富士川町
19,昭和町
19,道志村
19,西桂町
19,忍野村
19,山中湖村
19,鳴沢村
19,富士河口湖町
19,小菅村
19,丹波山村
20,長野市
20,松本市
20,上田市
20,岡谷市
20,飯田市
20,諏訪市
20,須坂市
20,小諸市
20,伊那市
20,駒ヶ根市
20,中野市
20,大町市
20,飯山市
20,茅野市
20,塩尻市
20,佐久市
20,千曲市
20,東御市
20,安曇野市
20,小海町
20,川上村
20,南牧村
20,南相木村
20,北相木村
20,佐久穂町
20,軽井沢町
20,御代田町
20,立科町
20,青木村
20,長和町
20,下諏訪町
20,富士見町
20,原村
20,辰野町
20,箕輪町
20,飯島町
20,南箕輪村
20,中川村
20,宮田村
20,松川町
20,高森町
20,阿南町
20,阿智村
20,平谷村
20,根羽村
20,下條村
20,売木村
20,天龍村
20,泰阜村
20,喬木村
20,豊丘村
20,大鹿村
20,上松町
20,南木曽町
20,木祖村
20,王滝村
20,大桑村
20,木曽町
20,麻績村
20,生坂村
20,山形村
20,朝日村
20,筑北村
20,池田町
20,松川村
20,白馬村
20,小谷村
20,坂城町
20,小布施町
20,高山村
20,山ノ内町
20,木島平村
20,野沢温泉村
20,信濃町
20,小川村
20,飯綱町
20,栄村
21,岐阜市
21,大垣市
21,高山市
21,多治見市
21,関市
21,中津川市
21,美濃市
21,瑞浪市
21,羽島市
21,恵那市
21,美濃加茂市
21,土岐市
21,各務原市
21,可児市
21,山県市
21,瑞穂市
21,飛騨市
21,本巣市
21,郡上市
21,下呂市
21,海津市
21,岐南町
21,笠松町
21,養老町
21,垂井町
21,関ケ原町
21,神戸町
21,輪之内町
21,安八町
21,揖斐川町
21,大野町
21,池田町
21,北方町
21,坂祝町
21,富加町
21,川辺町
21,七宗町
21,八百津町
21,白川町
21,東白川村
21,御嵩町
21,白川村
22,静岡市葵区
22,静岡市駿河区
22,静岡市清水区
22,浜松市中区
22,浜松市東区
22,浜松市西区
22,浜松市南区
22,浜松市北区
22,浜松市浜北区
22,浜松市天竜区
22,沼津市
22,熱海市
22,三島市
22,富士宮市
22,伊東市
22,島田市
22,富士市
22,磐田市
22,焼津市
22,掛川市
22,藤枝市
22,御殿場市
22,袋井市
22,下田市
22,裾野市
22,湖西市
22,伊豆市
22,御前崎市
22,菊川市
22,伊豆の国市
22,牧之原市
22,東伊豆町
22,河津町
22,南伊豆町
22,松崎町
22,西伊豆町
22,函南町
22,清水町
22,長泉町
22,小山町
22,吉田町
22,川根本町
22,森町
23,名古屋市千種区
23,名古屋市東区
23,名古屋市北区
23,名古屋市西区
23,名古屋市中村区
23,名古屋市中区
23,名古屋市昭和区
23,名古屋市瑞穂区
23,名古屋市熱田区
23,名古屋市中川区
23,名古屋市港区
23,名古屋市南区
23,名古屋市守山区
23,名古屋市緑区
23,名古屋市名東区
23,名古屋市天白区
23,豊橋市
23,岡崎市
23,一宮市
23,瀬戸市
23,半田市
23,春日井市
23,豊川市
23,津島市
23,碧南市
23,刈谷市
23,豊田市
23,安城市
23,西尾市
23,蒲郡市
23,犬山市
23,常滑市
23,江南市
23,小牧市
23,稲沢市
23,新城市
23,東海市
23,大府市
23,知多市
23,知立市
23,尾張旭市
23,高浜市
23,岩倉市
23,豊明市
23,日進市
23,田原市
23,愛西市
23,清須市
23,北名古屋市
23,弥富市
23,みよし市
23,あま市
23,長久手市
23,東郷町
23,豊山町
23,大口町
23,扶桑町
23,大治町
23,蟹江町
23,飛島村
23,阿久比町
23,東浦町
23,南知多町
23,美浜町
23,武豊町
23,幸田町
23,設楽町
23,東栄町
23,豊根村
24,津市
24,四日市市
24,伊勢市
24,松阪市
24,桑名市
24,鈴鹿市
24,名張市
24,尾鷲市
24,亀山市
24,鳥羽市
24,熊野市
24,いなべ市
24,志摩市
24,伊賀市
24,木曽岬町
24,東員町
24,菰野町
24,朝日町
24,川越町
24,多気町
24,明和町
24,大台町
24,玉城町
24,度会町
24,大紀町
24,南伊勢町
24,紀北町
24,御浜町
24,紀宝町
25,大津市
25,彦根市
25,長浜市
25,近江八幡市
25,草津市
25,守山市
25,栗東市
25,甲賀市
25,野洲市
25,湖南市
25,高島市
25,東近江市
25,米原市
25,日野町
25,竜王町
25,愛荘町
25,豊郷町
25,甲良町
25,多賀町
26,京都市北区
26,京都市上京区
26,京都市左京区
26,京都市中京区
26,京都市東山区
26,京都市下京区
26,京都市南区
26,京都市右京区
26,京都市伏見区
26,京都市山科区
26,京都市西京区
26,福知山市
26,舞鶴市
26,綾部市
26,宇治市
26,宮津市
26,亀岡市
26,城陽市
26,向日市
26,長岡京市
26,八幡市
26,京田辺市
26,京丹後市
26,南丹市
26,木津川市
26,大山崎町
26,久御山町
26,井手町
26,宇治田原町
26,笠置町
26,和束町
26,精華町
26,南山城村
26,京丹波町
26,伊根町
26,与謝野町
27,大阪市都島区
27,大阪市福島区
27,大阪市此花区
27,大阪市西区
27,大阪市港区
27,大阪市大正区
27,大阪市天王寺区
27,大阪市浪速区
27,大阪市西淀川区
27,大阪市東淀川区
27,大阪市東成区
27,大阪市生野区
27,大阪市旭区
27,大阪市城東区
27,大阪市阿倍野区
27,大阪市住吉区
27,大阪市東住吉区
27,大阪市西成区
27,大阪市淀川区
27,大阪市鶴見区
27,大阪市住之江区
27,大阪市平野区
27,大阪市北区
27,大阪市中央区
27,堺市堺区
27,堺市中区
27,堺市東区
27,堺市西区
27,堺市南区
27,堺市北区
27,堺市美原区
27,岸和田市
27,豊中市
27,池田市
27,吹田市
27,泉大津市
27,高槻市
27,貝塚市
27,守口市
27,枚方市
27,茨木市
27,八尾市
27,泉佐野市
27,富田林市
27,寝屋川市
27,河内長野市
27,松原市
27,大東市
27,和泉市
27,箕面市
27,柏原市
27,羽曳野市
27,門真市
27,摂津市
27,高石市
27,藤井寺市
27,東大阪市
27,泉南市
27,四條畷市
27,交野市
27,大阪狭山市
27,阪南市
27,島本町
27,豊能町
27,能勢町
27,忠岡町
27,熊取町
27,田尻町
27,岬町
27,太子町
27,河南町
27,千早赤阪村
28,神戸市東灘区
28,神戸市灘区
28,神戸市兵庫区
28,神戸市長田区
28,神戸市須磨区
28,神戸市垂水区
28,神戸市北区
28,神戸市中央区
28,神戸市西区
28,姫路市
28,尼崎市
28,明石市
28,西宮市
28,洲本市
28,芦屋市
28,伊丹市
28,相生市
28,豊岡市
28,加古川市
28,赤穂市
28,西脇市
28,宝塚市
28,三木市
28,高砂市
28,川西市
28,小野市
28,三田市
28,加西市
28,丹波篠山市
28,養父市
28,丹波市
28,南あわじ市
28,朝来市
28,淡路市
28,宍粟市
28,加東市
28,たつの市
28,猪名川町
28,多可町
28,稲美町
28,播磨町
28,市川町
28,福崎町
28,神河町
28,太子町
28,上郡町
28,佐用町
28,香美町
28,新温泉町
29,奈良市
29,大和高田市
29,大和郡山市
29,天理市
29,橿原市
29,桜井市
29,五條市
29,御所市
29,生駒市
29,香芝市
29,葛城市
29,宇陀市
29,山添村
29,平群町
29,三郷町
29,斑鳩町
29,安堵町
29,川西町
29,三宅町
29,田原本町
29,曽爾村
29,御杖村
29,高取町
29,明日香村
29,上牧町
29,王寺町
29,広陵町
29,河合町
29,吉野町
29,大淀町
29,下市町
29,黒滝村
29,天川村
29,野迫川村
29,十津川村
29,下北山村
29,上北山村
29,川上村
29,東吉野村
30,和歌山市
30,海南市
30,橋本市
30,有田市
30,御坊市
30,田辺市
30,新宮市
30,紀の川市
30,岩出市
30,紀美野町
30,かつらぎ町
30,九度山町
30,高野町
30,湯浅町
30,広川町
30,有田川町
30,美浜町
30,日高町
30,由良町
30,印南町
30,みなべ町
30,日高川町
30,白浜町
30,上富田町
30,すさみ町
30,那智勝浦町
30,太地町
30,古座川町
30,北山村
30,串本町
31,鳥取市
31,米子市
31,倉吉市
31,境港市
31,岩美町
31,若桜町
31,智頭町
31,八頭町
31,三朝町
31,湯梨浜町
31,琴浦町
31,北栄町
31,日吉津村
31,大山町
31,南部町
31,伯耆町
31,日南町
31,日野町
31,江府町
32,松江市
32,浜田市
32,出雲市
32,益田市
32,大田市
32,安来市
32,江津市
32,雲南市
32,奥出雲町
32,飯南町
32,川本町
32,美郷町
32,邑南町
32,津和野町
32,吉賀町
32,海士町
32,西ノ島町
32,知夫村
32,隠岐の島町
33,岡山市北区
33,岡山市中区
33,岡山市東区
33,岡山市南区
33,倉敷市
33,津山市
33,玉野市
33,笠岡市
33,井原市
33,総社市
33,高梁市
33,新見市
33,備前市
33,瀬戸内市
33,赤磐市
33,真庭市
33,美作市
33,浅口市
33,和気町
33,早島町
33,里庄町
33,矢掛町
33,新庄村
33,鏡野町
33,勝央町
33,奈義町
33,西粟倉村
33,久米南町
33,美咲町
33,吉備中央町
34,広島市中区
34,広島市東区
34,広島市南区
34,広島市西区
34,広島市安佐南区
34,広島市安佐北区
34,広島市安芸区
34,広島市佐伯区
34,呉市
34,竹原市
34,三原市
34,尾道市
34,福山市
34,府中市
34,三次市
34,庄原市
34,大竹市
34,東広島市
34,廿日市市
34,安芸高田市
34,江田島市
34,府中町
34,海田町
34,熊野町
34,坂町
34,安芸太田町
34,北広島町
34,大崎上島町
34,世羅町
34,神石高原町
35,下関市
35,宇部市
35,山口市
35,萩市
35,防府市
35,下松市
35,岩国市
35,光市
35,長門市
35,柳井市
35,美祢市
35,周南市
35,山陽小野田市
35,周防大島町
35,和木町
35,上関町
35,田布施町
35,平生町
35,阿武町
36,徳島市
36,鳴門市
36,小松島市
36,阿南市
36,吉野川市
36,阿波市
36,美馬市
36,三好市
36,勝浦町
36,上勝町
36,佐那河内村
36,石井町
36,神山町
36,那賀町
36,牟岐町
36,美波町
36,海陽町
36,松茂町
36,北島町
36,藍住町
36,板野町
36,上板町
36,つるぎ町
36,東みよし町
37,高松市
37,丸亀市
37,坂出市
37,善通寺市
37,観音寺市
37,さぬき市
37,東かがわ市
37,三豊市
37,土庄町
37,小豆島町
37,三木町
37,直島町
37,宇多津町
37,綾川町
37,琴平町
37,多度津町
37,まんのう町
38,松山市
38,今治市
38,宇和島市
38,八幡浜市
38,新居浜市
38,西条市
38,大洲市
38,伊予市
38,四国中央市
38,西予市
38,東温市
38,上島町
38,久万高原町
38,松前町
38,砥部町
38,内子町
38,伊方町
38,松野町
38,鬼北町
38,愛南町
39,高知市
39,室戸市
39,安芸市
39,南国市
39,土佐市
39,須崎市
39,宿毛市
39,土佐清水市
39,四万十市
39,香南市
39,香美市
39,東洋町
39,奈半利町
39,田野町
39,安田町
39,北川村
39,馬路村
39,芸西村
39,本山町
39,大豊町
39,土佐町
39,大川村
39,いの町
39,仁淀川町
39,中土佐町
39,佐川町
39,越知町
39,檮原町
39,日高村
39,津野町
39,四万十町
39,大月町
39,三原村
39,黒潮町
40,北九州市門司区
40,北九州市若松区
40,北九州市戸畑区
40,北九州市小倉北区
40,北九州市小倉南区
40,北九州市八幡東区
40,北九州市八幡西区
40,福岡市東区
40,福岡市博多区
40,福岡市中央区
40,福岡市南区
40,福岡市西区
40,福岡市城南区
40,福岡市早良区
40,大牟田市
40,久留米市
40,直方市
40,飯塚市
40,田川市
40,柳川市
40,八女市
40,筑後市
40,大川市
40,行橋市
40,豊前市
40,中間市
40,小郡市
40,筑紫野市
40,春日市
40,大野城市
40,宗像市
40,太宰府市
40,古賀市
40,福津市
40,うきは市
40,宮若市
40,嘉麻市
40,朝倉市
40,みやま市
40,糸島市
40,那珂川市
40,宇美町
40,篠栗町
40,志免町
40,須恵町
40,新宮町
40,久山町
40,粕屋町
40,芦屋町
40,水巻町
40,岡垣町
40,遠賀町
40,小竹町
40,鞍手町
40,桂川町
40,筑前町
40,東峰村
40,大刀洗町
40,大木町
40,広川町
40,香春町
40,添田町
40,糸田町
40,川崎町
40,大任町
40,赤村
40,福智町
40,苅田町
40,みやこ町
40,吉富町
40,上毛町
40,築上町
41,佐賀市
41,唐津市
41,鳥栖市
41,多久市
41,伊万里市
41,武雄市
41,鹿島市
41,小城市
41,嬉野市
41,神埼市
41,吉野ヶ里町
41,基山町
41,上峰町
41,みやき町
41,玄海町
41,有田町
41,大町町
41,江北町
41,白石町
41,太良町
42,長崎市
42,佐世保市
42,島原市
42,諫早市
42,大村市
42,平戸市
42,松浦市
42,対馬市
42,壱岐市
42,五島市
42,西海市
42,雲仙市
42,南島原市
42,長与町
42,時津町
42,東彼杵町
42,川棚町
42,波佐見町
42,小値賀町
42,佐々町
42,新上五島町
43,熊本市中央区
43,熊本市東区
43,熊本市西区
43,熊本市南区
43,熊本市北区
43,八代市
43,人吉市
43,荒尾市
43,水俣市
43,玉名市
43,山鹿市
43,菊池市
43,宇土市
43,上天草市
43,宇城市
43,阿蘇市
43,天草市
43,合志市
43,美里町
43,玉東町
43,南関町
43,長洲町
43,和水町
43,大津町
43,菊陽町
43,南小国町
43,小国町
43,産山村
43,高森町
43,西原村
43,南阿蘇村
43,御船町
43,嘉島町
43,益城町
43,甲佐町
43,山都町
43,氷川町
43,芦北町
43,津奈木町
43,錦町
43,多良木町
43,湯前町
43,水上村
43,相良村
43,五木村
43,山江村
43,球磨村
43,あさぎり町
43,苓北町
44,大分市
44,別府市
44,中津市
44,日田市
44,佐伯市
44,臼杵市
44,津久見市
44,竹田市
44,豊後高田市
44,杵築市
44,宇佐市
44,豊後大野市
44,由布市
44,国東市
44,姫島村
44,日出町
44,九重町
44,玖珠町
45,宮崎市
45,都城市
45,延岡市
45,日南市
45,小林市
45,日向市
45,串間市
45,西都市
45,えびの市
45,三股町
45,高原町
45,国富町
45,綾町
45,高鍋町
45,新富町
45,西米良村
45,木城町
45,川南町
45,都農町
45,門川町
45,諸塚村
45,椎葉村
45,美郷町
45,高千穂町
45,日之影町
45,五ヶ瀬町
46,鹿児島市
46,鹿屋市
46,枕崎市
46,阿久根市
46,出水市
46,指宿市
46,西之表市
46,垂水市
46,薩摩川内市
46,日置市
46,曽於市
46,霧島市
46,いちき串木野市
46,南さつま市
46,志布志市
46,奄美市
46,南九州市
46,伊佐市
46,姶良市
46,三島村
46,十島村
46,さつま町
46,長島町
46,湧水町
46,大崎町
46,東串良町
46,錦江町
46,南大隅町
46,肝付町
46,中種子町
46,南種子町
46,屋久島町
46,大和村
46,宇検村
46,瀬戸内町
46,龍郷町
46,喜界町
46,徳之島町
46,天城町
46,伊仙町
46,和泊町
46,知名町
46,与論町
47,那覇市
47,宜野湾市
47,石垣市
47,浦添市
47,名護市
47,糸満市
47,沖縄市
47,豊見城市
47,うるま市
47,宮古島市
47,南城市
47,国頭村
47,大宜味村
47,東村
47,今帰仁村
47,本部町
47,恩納村
47,宜野座村
47,金武町
47,伊江村
47,読谷村
47,嘉手納町
47,北谷町
47,北中城村
47,中城村
47,西原町
47,与那原町
47,南風原町
47,渡嘉敷村
47,座間味村
47,粟国村
47,渡名喜村
47,南大東村
47,北大東村
47,伊平屋村
47,伊是名村
47,久米島町
47,八重瀬町
47,多良間村
47,竹富町
